Val,EpisodeID,SceneID,VehicleArrayID,VehicleName,x,y,z,rays,LOS
V,34,0,4,flow6.36,754.42856773805,546.02623428705,1.59,25,LOS=1
V,34,0,5,flow6.37,754.0832746428,550.9603348350499,1.59,25,LOS=1
V,34,0,6,flow8.26,752.5134696441501,620.63500904495,1.59,25,LOS=1
V,34,0,7,flow8.29,756.3725703956,565.48999921425,1.59,25,LOS=1
V,34,0,8,flow8.37,761.1850320057999,496.72184313365,1.59,25,LOS=0
V,34,0,9,flow8.42,764.19572621885,453.70022419465,1.59,25,LOS=0
V,35,0,0,flow12.23,751.58435619965,633.91166942045,1.59,25,LOS=1
V,35,0,1,flow12.28,759.12401521375,526.1729506788,4.3,9,LOS=0
V,35,0,2,flow2.50,758.0828731721,446.43190113574997,1.59,25,LOS=1
V,35,0,3,flow3.29,760.2161927897,463.32338175025,1.59,25,LOS=0
V,35,0,4,flow3.33,756.23529162795,520.20887084265,1.59,25,LOS=1
V,35,0,5,flow3.35,755.1910273321,535.13099093495,1.59,25,LOS=1
V,35,0,6,flow3.39,752.10237998835,579.26652900595,1.59,25,LOS=0
V,35,0,7,flow6.39,753.1025072959001,564.9751088642499,1.59,25,LOS=1
V,35,0,8,flow8.31,757.09620105645,555.1496058228499,3.2,25,LOS=1
V,35,0,9,flow8.41,763.33535118975,465.9946400422,3.2,25,LOS=1
V,36,0,0,flow11.42,755.69709730935,622.38691789035,3.2,25,LOS=0
V,36,0,1,flow12.43,760.1770732172,558.37255839465,3.2,25,LOS=1
V,36,0,2,flow12.45,763.1691079055499,515.61938558645,1.59,25,LOS=0
V,36,0,3,flow3.34,757.7947916219,497.92423822065,1.59,25,LOS=0
V,36,0,4,flow3.36,756.4136191603,517.66064156385,1.59,25,LOS=0
V,36,0,5,flow6.40,753.79255996735,555.11453154255,1.59,25,LOS=1
V,36,0,6,flow6.41,753.3519236504001,561.41104868325,1.59,25,LOS=1
I,36,0,7,flow6.44,818.58023506155,677.12225005345,3.2,25,LOS=0
V,36,0,8,flow8.32,757.6434645967499,547.3294282076,4.3,11,LOS=0
V,36,0,9,flow8.35,760.1512470371,511.49421782205,1.59,25,LOS=0
I,37,0,0,flow1.103,665.4206253435,670.8973096923,4.3,0,LOS=0
V,37,0,1,flow11.41,753.97409788235,647.0068504523999,3.2,25,LOS=0
V,37,0,2,flow12.41,758.15800137935,587.2230685613999,1.59,25,LOS=1
V,37,0,3,flow3.34,759.92076695685,467.54489901775,1.59,25,LOS=1
V,37,0,4,flow3.38,755.8471548476,525.7551905543501,3.2,25,LOS=1
V,37,0,5,flow3.42,752.23836554125,577.32334971735,1.59,25,LOS=1
V,37,0,6,flow6.35,760.3341068309,461.63843715315,1.59,25,LOS=1
V,37,0,7,flow6.37,758.50971058455,487.70833152035004,1.59,25,LOS=1
I,37,0,8,flow6.44,768.2229252417501,676.92876844335,3.2,25,LOS=0
V,37,0,9,flow9.50,754.4717407826499,639.8960328549499,1.59,25,LOS=0
V,38,0,0,flow12.41,757.2590691739,600.06790758395,1.59,25,LOS=0
V,38,0,1,flow3.44,750.9586258117499,595.6103197936,4.3,8,LOS=0
V,38,0,2,flow6.34,761.7114877275,441.95621376095,1.59,25,LOS=1
V,38,0,3,flow6.47,750.02930130425,608.88999617525,1.59,25,LOS=0
I,38,0,4,flow6.48,785.55150236995,676.99534787375,1.59,5,LOS=0
V,38,0,5,flow8.34,759.57115800385,519.7834586324,3.2,25,LOS=1
V,38,0,6,flow8.38,761.1043525345,497.87472058485,1.59,25,LOS=0
I,38,0,7,flow8.47,741.6904311249,427.79489550774997,1.59,25,LOS=0
V,38,0,8,flow9.50,754.27520892195,642.7042759003,1.59,25,LOS=0
V,38,0,9,flow9.52,756.11243338795,616.4521821696001,3.2,25,LOS=0
V,39,0,0,flow3.33,761.9233295255,438.92907899964996,1.59,25,LOS=0
V,39,0,1,flow3.43,754.2916760246001,547.98236224865,1.59,25,LOS=1
V,39,0,2,flow6.49,750.64987639125,600.02222581225,3.2,25,LOS=1
V,39,0,3,flow6.50,749.7219889918999,613.28136649145,1.59,25,LOS=1
V,39,0,4,flow8.25,750.82616897115,644.74586237445,1.59,25,LOS=1
V,39,0,5,flow8.34,759.57115800385,519.7834586324,3.2,25,LOS=1
V,39,0,6,flow8.38,761.1043525345,497.87472058485,1.59,25,LOS=0
V,39,0,7,flow8.42,763.4801449622,463.92559481175,1.59,25,LOS=0
V,39,0,8,flow8.45,764.8200581316,444.77877029025,1.59,25,LOS=0
V,39,0,9,flow9.50,754.27520892195,642.7042759003,1.59,25,LOS=0
V,40,0,0,flow11.44,758.5496107718,581.62736337345,4.3,12,LOS=0
I,40,0,1,flow11.51,766.7592897163,464.31929071674995,4.3,19,LOS=0
V,40,0,2,flow2.59,749.1523134335,574.12323774885,1.59,25,LOS=1
V,40,0,3,flow3.36,760.9796422012,452.41399430115,1.59,25,LOS=0
V,40,0,4,flow6.38,760.28905588395,462.28219720825,1.59,25,LOS=0
V,40,0,5,flow6.44,753.70288248275,556.3959870139499,3.2,25,LOS=1
I,40,0,6,flow7.126,711.2883836830999,440.50927013989997,1.59,25,LOS=0
V,40,0,7,flow8.41,762.86074350565,472.77659446465,3.2,25,LOS=1
V,40,0,8,flow8.45,764.7091493015,446.36361321555,1.59,25,LOS=0
I,40,0,9,flow9.56,749.5678058916001,423.52879956105,1.59,25,LOS=0
V,41,0,0,flow11.45,759.4926533718001,568.1522310826499,1.59,25,LOS=0
V,41,0,1,flow12.35,761.1808433205,496.78169777475,1.59,25,LOS=1
V,41,0,2,flow3.38,761.48935057685,445.13046500345,3.2,25,LOS=0
V,41,0,3,flow3.46,762.36081464855,432.67759116205,1.59,25,LOS=0
V,41,0,4,flow3.50,748.7846454048,626.67563232015,1.59,25,LOS=1
V,41,0,5,flow5.75,755.08827704015,489.2493721452,1.59,25,LOS=1
V,41,0,6,flow8.29,755.0284684366,584.69667986785,1.59,25,LOS=0
V,41,0,7,flow8.32,757.2918883421501,552.3533125955,4.3,8,LOS=0
V,41,0,8,flow9.53,756.76176039745,607.1739508865501,3.2,25,LOS=1
I,41,0,9,flow9.58,722.2550807934999,438.32036518844995,1.59,25,LOS=0
V,42,0,0,flow11.42,754.77252019195,635.59819696675,3.2,25,LOS=0
V,42,0,1,flow12.26,751.7240287827,631.9158039425499,1.59,25,LOS=0
V,42,0,2,flow12.46,762.8940999307999,519.5489735398501,4.3,6,LOS=0
I,42,0,3,flow2.61,725.82064988005,443.8955948003,4.3,1,LOS=0
V,42,0,4,flow3.41,762.1733208775499,435.35680233305004,1.59,25,LOS=0
V,42,0,5,flow3.42,760.85211869275,454.23625435125,1.59,25,LOS=0
V,42,0,6,flow3.43,760.19469910465,463.63051793315003,1.59,25,LOS=0
V,42,0,7,flow6.54,750.70276796985,599.26642625895,1.59,25,LOS=1
V,42,0,8,flow8.33,757.8535748161,544.3270370141499,1.59,25,LOS=1
V,42,0,9,flow9.54,757.25906917465,600.0679075738001,1.59,25,LOS=0
V,43,0,0,flow11.44,757.8664061754,591.3896713726001,4.3,13,LOS=0
V,43,0,1,flow12.42,753.29782783235,609.42684352045,1.59,25,LOS=1
V,43,0,2,flow12.44,756.2889331533,566.68514203245,3.2,25,LOS=1
V,43,0,3,flow2.62,747.0925110501,603.5747981432501,3.2,25,LOS=1
V,43,0,4,flow6.52,758.60462795855,486.35200012065,1.59,25,LOS=1
V,43,0,5,flow6.59,754.02872537955,551.73982204065,3.2,25,LOS=1
V,43,0,6,flow8.34,759.07903976505,526.8156318940501,3.2,25,LOS=1
V,43,0,7,flow8.42,763.0074153753001,470.68071197415,1.59,25,LOS=0
V,43,0,8,flow8.44,764.0042937744,456.4357174374,1.59,25,LOS=0
I,43,0,9,flow8.58,688.7213002825499,448.84204934900004,1.59,16,LOS=0
V,44,0,0,flow11.51,763.75284357775,507.27838868405,4.3,11,LOS=0
V,44,0,1,flow12.28,757.11692842255,554.8534200325,4.3,5,LOS=0
V,44,0,2,flow12.44,755.02201606295,584.7888817125,3.2,25,LOS=1
V,44,0,3,flow6.51,760.06435451435,465.49309011655,1.59,25,LOS=0
V,44,0,4,flow6.54,758.1180571673,493.30490256965004,1.59,25,LOS=1
I,44,0,5,flow7.134,668.43351388735,454.9750799216,1.59,10,LOS=0
V,44,0,6,flow8.32,755.82161121335,573.3629860775,4.3,20,LOS=0
I,44,0,7,flow8.51,713.5565699141,443.03115820054995,1.59,25,LOS=0
I,44,0,8,flow8.55,731.3743269541,429.63146329295,3.2,25,LOS=0
I,44,0,9,flow9.57,737.21766651245,430.21718003125,3.2,25,LOS=0
I,45,0,0,flow10.133,756.18958594525,427.47092184465,1.59,25,LOS=1
V,45,0,1,flow12.51,764.4752700783499,496.95563903815,1.59,25,LOS=0
V,45,0,2,flow6.55,758.71709382165,484.74490781455,1.59,25,LOS=0
V,45,0,3,flow6.57,757.8688429277499,496.8660746089,3.2,25,LOS=1
V,45,0,4,flow6.60,756.3702655108,518.28014791575,1.59,25,LOS=1
V,45,0,5,flow6.63,750.44759092655,602.9128043844,3.2,25,LOS=1
V,45,0,6,flow8.39,759.90690290405,514.98579798225,1.59,25,LOS=0
V,45,0,7,flow8.41,760.74950087685,502.9454091754,3.2,25,LOS=0
I,45,0,8,flow8.51,720.0057072248001,439.53854303935,1.59,25,LOS=0
I,45,0,9,flow9.60,673.33486758565,454.2984056991,1.59,1,LOS=0
V,46,0,0,flow12.46,754.0936922303999,645.2979672472,4.3,21,LOS=0
V,46,0,1,flow3.54,759.9209198634501,467.54271404265,4.3,17,LOS=0
I,46,0,2,flow4.174,680.0971491154501,680.6814929899,1.59,25,LOS=0
V,46,0,3,flow6.61,758.9248962276499,481.775494353,3.2,25,LOS=1
I,46,0,4,flow6.64,807.01652867045,677.0778202668,1.59,25,LOS=0
V,46,0,5,flow8.32,754.87619329995,586.87263080715,4.3,10,LOS=0
V,46,0,6,flow8.35,757.42915858405,550.39177561425,1.59,25,LOS=1
V,46,0,7,flow8.45,762.26782763725,481.24912563115004,1.59,25,LOS=0
V,46,0,8,flow8.47,764.1647713615,454.14255675425,1.59,25,LOS=0
I,46,0,9,flow9.62,685.3740781551,449.30416228145,1.59,13,LOS=0
V,47,0,0,flow11.58,759.76852622325,564.2102849093001,1.59,25,LOS=0
V,47,0,1,flow12.43,749.94649021905,657.3161207206,3.2,25,LOS=1
V,47,0,2,flow12.51,758.0885181645999,588.2159139647999,1.59,25,LOS=0
I,47,0,3,flow3.58,703.5705381615,670.59460768135,3.2,25,LOS=0
V,47,0,4,flow6.63,761.43644717055,445.88643357014996,3.2,25,LOS=1
I,47,0,5,flow7.131,707.72524953185,442.43893231925,1.59,25,LOS=0
V,47,0,6,flow8.35,757.08256223065,555.34449920135,1.59,25,LOS=1
V,47,0,7,flow8.42,760.7168646506,503.41176782555,1.59,25,LOS=0
I,47,0,8,flow8.49,737.8784574721001,429.85931999315,1.59,25,LOS=0
I,47,0,9,flow8.53,680.3948691189,453.3237114937,3.2,7,LOS=0
V,48,0,0,flow11.60,759.65769054035,565.7940155796,1.59,25,LOS=0
V,48,0,1,flow12.49,756.55005247895,610.19904456615,1.59,25,LOS=0
V,48,0,2,flow3.58,758.41108915325,489.11759241965,3.2,25,LOS=1
V,48,0,3,flow6.70,746.42146168945,660.44458462455,3.2,25,LOS=1
I,48,0,4,flow7.132,714.3981925097,442.57536641075,1.59,25,LOS=0
I,48,0,5,flow7.135,694.91191590065,447.98738138005,1.59,13,LOS=0
V,48,0,6,flow8.32,753.88091466605,601.0947653368,4.3,14,LOS=0
V,48,0,7,flow8.48,763.99333907045,456.59225578585,4.3,21,LOS=0
V,48,0,8,flow9.55,755.16887992785,629.9346141388501,1.59,25,LOS=0
I,48,0,9,flow9.64,665.952330614,455.3176287083,1.59,11,LOS=0
V,49,0,0,flow11.57,758.6218111815,580.59569198095,1.59,25,LOS=0
V,49,0,1,flow12.49,756.55005247895,610.19904456615,1.59,25,LOS=0
I,49,0,2,flow4.182,741.4434367404,680.2194912924,4.3,12,LOS=0
V,49,0,3,flow6.65,762.2330371661001,434.55451387075,3.2,25,LOS=0
V,49,0,4,flow6.67,759.9789179240499,466.71394490055,1.59,25,LOS=0
V,49,0,5,flow6.69,758.66770396505,485.45066915735003,1.59,25,LOS=1
V,49,0,6,flow8.39,758.8057489013,530.72084928555,1.59,25,LOS=1
V,49,0,7,flow8.42,760.145662047,511.57402510235,1.59,25,LOS=0
I,49,0,8,flow8.56,732.8684107702,432.57257670115,3.2,25,LOS=0
I,49,0,9,flow8.58,710.9985469756,444.41648917855,1.59,25,LOS=0
V,50,0,0,flow11.51,754.54940008705,638.78635933665,4.3,13,LOS=0
V,50,0,1,flow11.61,760.99760367845,546.6480016099999,1.59,25,LOS=1
V,50,0,2,flow11.62,764.72311923955,493.41412327295,3.2,25,LOS=1
V,50,0,3,flow12.28,755.46517194385,578.45636100815,4.3,18,LOS=0
V,50,0,4,flow12.46,753.0064021051,660.8342519037999,4.3,18,LOS=0
V,50,0,5,flow6.71,760.3715744595,461.10303969155,1.59,25,LOS=1
V,50,0,6,flow8.30,750.4424091250501,650.22963744255,1.59,25,LOS=0
V,50,0,7,flow8.48,763.99333907045,456.59225578585,4.3,20,LOS=0
I,50,0,8,flow8.55,746.99213523635,421.17343373594997,3.2,25,LOS=0
I,50,0,9,flow8.57,742.58611714735,427.30982495784997,4.3,11,LOS=0
V,51,0,0,flow11.54,756.8953456403001,605.26515183635,1.59,25,LOS=0
V,51,0,1,flow11.60,759.65769054035,565.7940155796,1.59,25,LOS=0
V,51,0,2,flow12.53,760.0029836366,560.8601237803,1.59,25,LOS=1
I,51,0,3,flow12.58,813.2745117496,385.84743498570003,1.59,25,LOS=0
I,51,0,4,flow4.188,719.85199747615,680.36605655365,3.2,25,LOS=0
V,51,0,5,flow6.74,762.3629090523,432.64766296755,1.59,25,LOS=1
V,51,0,6,flow8.38,757.7698695557,545.5231517841501,1.59,25,LOS=1
V,51,0,7,flow8.40,759.15104200495,525.78674861755,1.59,25,LOS=1
V,51,0,8,flow8.50,765.30341662285,437.87177032595,1.59,25,LOS=0
V,51,0,9,flow9.61,761.34289677575,541.7141097953499,1.59,25,LOS=1
I,52,0,0,flow1.151,727.88303090595,670.40169923405,3.2,25,LOS=0
V,52,0,1,flow11.60,759.65769054035,565.7940155796,1.59,25,LOS=0
V,52,0,2,flow12.43,749.597008341,662.3100773038,3.2,25,LOS=1
V,52,0,3,flow12.50,754.8456991294499,587.30838033615,1.59,25,LOS=0
V,52,0,4,flow12.57,765.9110142669999,476.4402955343,1.59,25,LOS=0
I,52,0,5,flow7.131,732.02954989655,429.27661868775,1.59,17,LOS=0
V,52,0,6,flow8.35,756.73399025315,560.32545366825,1.59,25,LOS=1
V,52,0,7,flow8.36,757.0792833508,555.39135308545,1.59,25,LOS=1
V,52,0,8,flow8.45,761.48557520295,492.42720077315,1.59,25,LOS=0
I,52,0,9,flow9.64,681.01986546995,453.2374253479,1.59,12,LOS=0
V,53,0,0,flow11.63,765.22042801755,486.3080799476,1.59,25,LOS=0
V,53,0,1,flow11.64,765.5657211714499,481.37418732415,1.59,25,LOS=0
I,53,0,2,flow11.68,775.9847697043999,414.80593499869997,3.2,25,LOS=0
I,53,0,3,flow2.75,669.40252378635,461.49818294060003,3.2,25,LOS=0
I,53,0,4,flow5.100,813.67069207075,677.1033867287999,1.59,25,LOS=0
I,53,0,5,flow5.97,688.0382484899001,458.92993386415003,1.59,25,LOS=0
I,53,0,6,flow7.137,679.2783631572,450.14572839985,1.59,15,LOS=0
V,53,0,7,flow8.38,757.60207308295,547.92089642325,1.59,25,LOS=1
I,53,0,8,flow8.58,715.3478014549,442.06109319255,1.59,25,LOS=0
I,53,0,9,flow9.62,719.69705745065,439.70569638545,1.59,14,LOS=0
I,54,0,0,flow10.157,708.36213360125,449.5945276847,3.2,25,LOS=0
V,54,0,1,flow11.51,754.54940008705,638.78635933665,4.3,14,LOS=0
V,54,0,2,flow11.64,765.5657211714499,481.37418732415,1.59,25,LOS=0
V,54,0,3,flow12.44,749.60119709645,662.25022165985,3.2,25,LOS=0
V,54,0,4,flow12.55,762.05466885055,531.5436012006501,3.2,25,LOS=1
V,54,0,5,flow12.57,765.9110142669999,476.4402955343,1.59,25,LOS=0
I,54,0,6,flow7.130,736.37880518495,426.92122226365,1.59,21,LOS=0
I,54,0,7,flow8.52,727.5000229266,435.47989776915,4.3,3,LOS=0
I,54,0,8,flow8.57,746.9353728170499,424.95442832724996,4.3,12,LOS=0
I,54,0,9,flow8.59,707.34939902645,442.64247910545,4.3,0,LOS=0
I,55,0,0,flow10.162,799.1927392737,392.60116332614996,4.3,9,LOS=0
V,55,0,1,flow11.61,759.55194838975,567.3049647867499,1.59,25,LOS=1
V,55,0,2,flow12.50,752.5818308396999,619.65815483935,1.59,25,LOS=0
I,55,0,3,flow7.130,736.37880518495,426.92122226365,1.59,25,LOS=0
I,55,0,4,flow7.134,695.2373562637999,451.27457791405004,1.59,25,LOS=0
V,55,0,5,flow8.39,756.91489277625,557.74042879855,1.59,25,LOS=1
V,55,0,6,flow8.42,758.96450171065,528.4523349874501,1.59,25,LOS=0
V,55,0,7,flow8.47,762.3518843656,480.04798852435,1.59,25,LOS=0
I,55,0,8,flow8.59,707.34939902645,442.64247910545,4.3,0,LOS=0
V,55,0,9,flow9.56,755.2841537125,628.2874674478,1.59,25,LOS=0
I,56,0,0,flow1.162,661.37904986275,670.9293777348,1.59,25,LOS=0
V,56,0,1,flow12.35,754.9934923078,585.19647479155,1.59,25,LOS=1
V,56,0,2,flow12.58,762.1817467346,482.47918738035,1.59,25,LOS=0
V,56,0,3,flow12.60,765.8176720936001,477.7740615112,1.59,25,LOS=0
V,56,0,4,flow6.84,749.7204152035999,613.3038552979,4.3,23,LOS=0
I,56,0,5,flow7.136,685.5703153299,449.2770700441,1.59,25,LOS=0
I,56,0,6,flow7.139,669.64578300465,454.80771569675,3.2,13,LOS=0
V,56,0,7,flow8.37,754.3029061126,595.06467595425,1.59,25,LOS=1
I,56,0,8,flow8.55,748.5621352363501,424.07343373595,3.2,25,LOS=0
I,56,0,9,flow8.61,695.23735799565,451.27457767495,1.59,25,LOS=0
V,57,0,0,flow12.57,757.86735186655,591.3761583953999,1.59,25,LOS=1
V,57,0,1,flow12.58,761.14458499095,497.29981483615,1.59,25,LOS=1
V,57,0,2,flow12.60,760.1053649276,559.3971978846,1.59,25,LOS=0
V,57,0,3,flow12.63,763.6632547399499,508.55852326219997,1.59,25,LOS=0
I,57,0,4,flow7.136,692.77419655805,448.2825120038,1.59,11,LOS=0
I,57,0,5,flow7.137,687.0947228481,449.06661241635004,1.59,23,LOS=0
V,57,0,6,flow8.46,759.40830564285,522.110553888,3.2,25,LOS=1
I,57,0,7,flow8.52,738.7565569468,429.38377366955,4.3,2,LOS=0
I,57,0,8,flow8.53,720.34033955525,439.35731849805,3.2,25,LOS=0
I,57,0,9,flow9.63,699.4179571733,446.40150193709997,3.2,25,LOS=0
V,58,0,0,flow11.64,756.97458312845,604.1329276551,1.59,25,LOS=1
V,58,0,1,flow11.66,757.67151215305,594.1745113514,1.59,25,LOS=0
V,58,0,2,flow11.67,758.1795015508501,586.9158526885999,3.2,25,LOS=1
V,58,0,3,flow11.71,760.59944766025,552.33725150995,3.2,25,LOS=1
I,58,0,4,flow11.73,768.61765969875,437.76504877875004,1.59,25,LOS=0
V,58,0,5,flow8.39,754.44301996515,593.0625049113501,1.59,25,LOS=1
V,58,0,6,flow8.47,760.4939079141,506.59773062255,1.59,25,LOS=0
V,58,0,7,flow8.51,763.12971803775,468.93305573015,1.59,25,LOS=1
I,58,0,8,flow8.59,728.9398809697,430.94986954555,4.3,2,LOS=0
I,58,0,9,flow9.64,695.2373575404999,451.2745777378,1.59,25,LOS=0
V,59,0,0,flow11.72,761.5347190962,538.9731613545,1.59,25,LOS=0
V,59,0,1,flow12.50,749.44918534905,664.42240887255,1.59,25,LOS=0
V,59,0,2,flow12.56,754.9969033593,632.3919867027,3.2,25,LOS=1
I,59,0,3,flow7.138,717.6791713561,437.04825499275,1.59,25,LOS=0
I,59,0,4,flow7.142,679.7978683639001,450.07400621795,3.2,25,LOS=0
V,59,0,5,flow8.36,752.0663579728,627.02405641615,1.59,25,LOS=1
V,59,0,6,flow8.48,761.29213219805,495.19142412250005,4.3,17,LOS=0
V,59,0,7,flow8.56,765.3372077732499,437.3889082705,3.2,25,LOS=0
I,59,0,8,flow8.61,705.3777538528,447.4605036463,1.59,25,LOS=0
I,59,0,9,flow9.64,695.2373575404999,451.2745777378,1.59,25,LOS=0
V,60,0,0,flow11.64,756.06591534735,617.1168782836,1.59,25,LOS=1
V,60,0,1,flow11.66,756.7592674435,607.2095726968,1.59,25,LOS=0
V,60,0,2,flow12.53,751.33538217255,637.46940891895,1.59,25,LOS=1
V,60,0,3,flow12.54,753.7958749224999,649.55347767985,4.3,19,LOS=0
V,60,0,4,flow12.55,756.28023818445,566.8093896681,3.2,25,LOS=1
V,60,0,5,flow8.41,755.63091123625,576.0880126545501,3.2,25,LOS=1
V,60,0,6,flow8.44,758.0112942078999,542.07328984045,1.59,25,LOS=1
V,60,0,7,flow8.46,758.8580414555499,529.97360955145,3.2,25,LOS=1
V,60,0,8,flow8.54,761.84692858765,487.26360509715,1.59,25,LOS=0
I,60,0,9,flow9.66,667.0005663777999,455.17291070504996,1.59,9,LOS=0
V,61,0,0,flow11.67,753.84866719275,648.7991291216499,3.2,25,LOS=1
V,61,0,1,flow11.69,756.11972001575,616.3480635717001,1.59,25,LOS=1
V,61,0,2,flow11.74,761.9104387252,533.6045049388,1.59,25,LOS=1
V,61,0,3,flow12.36,752.5155641884,620.6050788436,1.59,25,LOS=1
V,61,0,4,flow12.57,751.8249779514999,630.47328060215,1.59,25,LOS=1
V,61,0,5,flow12.65,760.7647232649,549.97562899525,4.3,9,LOS=0
V,61,0,6,flow6.97,748.48342810745,673.91428273535,1.59,25,LOS=0
V,61,0,7,flow8.43,757.47451451605,549.7436574444,3.2,25,LOS=1
I,61,0,8,flow8.53,728.5367423837,434.91844870715,3.2,25,LOS=0
I,61,0,9,flow8.62,674.0605679145999,454.19821649915,3.2,25,LOS=0
V,62,0,0,flow11.74,758.75669544405,578.6683312427999,1.59,25,LOS=0
V,62,0,1,flow11.76,760.0887535787999,559.6345573874,1.59,25,LOS=1
V,62,0,2,flow12.53,750.09711607975,655.16373727655,1.59,25,LOS=0
V,62,0,3,flow12.67,762.64298969345,523.1370868111501,1.59,25,LOS=0
V,62,0,4,flow3.78,759.7142958757,470.49528837825,1.59,25,LOS=0
I,62,0,5,flow4.218,815.03408693355,680.40866355255,3.2,25,LOS=0
V,62,0,6,flow6.99,759.02981764335,480.27620918895,4.3,14,LOS=0
I,62,0,7,flow7.136,737.650341703,426.23260493285,1.59,25,LOS=0
I,62,0,8,flow7.138,728.9518310299,430.94339783325,1.59,25,LOS=0
V,62,0,9,flow8.57,762.7516091570501,474.3360807575,4.3,16,LOS=0
V,63,0,0,flow11.72,753.97771324565,646.9551905394501,1.59,25,LOS=1
V,63,0,1,flow12.66,757.06910500585,555.53679757335,1.59,25,LOS=1
I,63,0,2,flow2.89,666.48648269925,670.8888526044,1.59,25,LOS=0
V,63,0,3,flow3.78,761.4684179457,445.42958395035,1.59,25,LOS=0
I,63,0,4,flow4.222,802.38678018275,677.0600319617,1.59,25,LOS=0
I,63,0,5,flow6.96,801.76713776405,386.428688902,1.59,25,LOS=0
V,63,0,6,flow8.51,761.60310125425,490.74780039665,1.59,25,LOS=1
V,63,0,7,flow8.58,765.04849364525,441.51451795344997,1.59,25,LOS=0
I,63,0,8,flow9.68,690.3360042168,451.9512519086,1.59,15,LOS=0
I,63,0,9,flow9.69,676.2176088739,453.90041835930003,1.59,4,LOS=0
V,64,0,0,flow11.76,756.27318207235,614.1552448018499,1.59,25,LOS=0
V,64,0,1,flow12.47,758.6134644194001,533.4685178038001,4.3,11,LOS=0
V,64,0,2,flow12.68,758.71107137355,579.3202534206,3.2,25,LOS=1
I,64,0,3,flow2.88,681.7215246855001,459.80046185995,1.59,25,LOS=0
I,64,0,4,flow4.224,742.10627615525,676.9051067154501,1.59,25,LOS=1
V,64,0,5,flow6.102,751.21007645845,592.0171903896501,3.2,25,LOS=1
I,64,0,6,flow7.140,716.4237598637001,437.72813960375004,1.59,25,LOS=0
I,64,0,7,flow7.143,685.57031616785,449.27706992845003,1.59,4,LOS=0
V,64,0,8,flow8.36,749.73912628705,660.27926856445,1.59,25,LOS=1
V,64,0,9,flow8.50,761.16250619385,497.04372799814996,1.59,25,LOS=1
V,65,0,0,flow11.81,758.3774668697499,584.08712696505,1.59,25,LOS=0
V,65,0,1,flow12.58,759.12558526295,526.15051530225,1.59,25,LOS=1
V,65,0,2,flow12.61,749.7517920168,660.09828034025,1.59,25,LOS=1
I,65,0,3,flow3.83,692.49028793385,670.6825243705,4.3,3,LOS=0
I,65,0,4,flow7.145,673.6105678018,450.9282165147,3.2,25,LOS=0
V,65,0,5,flow8.42,754.45097645815,592.94880980125,1.59,25,LOS=1
V,65,0,6,flow8.52,763.866933322,458.39854349115,4.3,15,LOS=0
I,65,0,7,flow8.62,693.08031758265,451.57237573935,3.2,25,LOS=0
I,65,0,8,flow8.63,731.0682521814,433.54747626945004,1.59,25,LOS=0
I,65,0,9,flow9.67,722.31710445755,438.28677545715004,1.59,25,LOS=0
I,66,0,0,flow10.194,771.6052250780499,418.17106024435,1.59,25,LOS=0
V,66,0,1,flow12.47,756.48856070425,563.8325439877,4.3,18,LOS=0
V,66,0,2,flow12.69,752.3917862986,622.37381549725,1.59,25,LOS=1
I,66,0,3,flow7.143,685.57031616785,449.27706992845003,1.59,2,LOS=0
I,66,0,4,flow7.148,679.7866209449,453.407685409,1.59,16,LOS=0
V,66,0,5,flow8.42,751.3971662559,636.5865390218501,1.59,25,LOS=0
V,66,0,6,flow8.46,755.54305767185,577.3434050336,3.2,25,LOS=1
V,66,0,7,flow8.50,760.0811651239001,512.49566039705,1.59,25,LOS=1
V,66,0,8,flow8.52,763.2382559482501,467.38209229955,4.3,18,LOS=0
V,66,0,9,flow8.58,763.8577473188,458.52980781145004,1.59,25,LOS=0
I,67,0,0,flow1.197,729.13845647685,670.3917380096,4.3,11,LOS=0
V,67,0,1,flow11.78,756.34696749635,613.10092514545,1.59,25,LOS=1
V,67,0,2,flow11.82,758.0734329964,588.43146587865,1.59,25,LOS=0
V,67,0,3,flow11.85,760.3070172045,556.5157892314,1.59,25,LOS=0
V,67,0,4,flow12.64,752.88422906295,662.5799820597499,3.2,25,LOS=1
V,67,0,5,flow12.69,752.3917862986,622.37381549725,1.59,25,LOS=1
V,67,0,6,flow3.81,761.46714403085,445.44778768515,4.3,18,LOS=0
V,67,0,7,flow8.43,751.89447112095,629.4802509415,3.2,25,LOS=1
V,67,0,8,flow8.45,754.46354497635,592.76921069165,1.59,25,LOS=0
I,67,0,9,flow9.70,724.32611046225,437.19877182305004,1.59,25,LOS=0
V,68,0,0,flow12.55,750.25052406905,652.9715983241,3.2,25,LOS=1
I,68,0,1,flow7.136,737.650341703,426.23260493285,1.59,7,LOS=0
I,68,0,2,flow7.140,716.4237598637001,437.72813960375004,1.59,18,LOS=0
I,68,0,3,flow7.142,692.6303176921999,448.30237572425,3.2,25,LOS=0
I,68,0,4,flow7.146,746.0396863303,425.43949912855,1.59,25,LOS=0
I,68,0,5,flow7.147,721.6057953649499,438.67199425485,3.2,25,LOS=0
I,68,0,6,flow7.150,670.8662549488499,451.3070926131,1.59,23,LOS=0
V,68,0,7,flow8.58,762.4681547213,478.38653153685004,1.59,25,LOS=0
V,68,0,8,flow9.65,762.15761494345,530.0726048527999,1.59,25,LOS=0
